ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,8.36,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,5.61,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,4.83,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,5.04,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,4.11,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,4.81,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:2603_S8:3907,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,11.04,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,26.37,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2006,18.11,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2006,11.88,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2006,8.01,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2006,7.12,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_6,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2006,6.89,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2006,10.31,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,8.81,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2006,6.96,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,12.32,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,26.67,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2006,18.78,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2006,14.19,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2006,9.67,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2006,8.62,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,9.24,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2006,7.97,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
CYP,Cyprus,DA:12944,CYP - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,9.63,,,,,T30:168,Currency: CYP - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
