ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value,note_indicator,note_indicator.label,note_source,note_source.label
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,25.34,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,27.7,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,28.23,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,26.8,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,28.29,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,30.59,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,30.42,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,30.19,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,31.51,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,33.53,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2011,28.7,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,30.68,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2012,28.74,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,30.51,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2013,28.36,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,29.78,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2014,28.55,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,30.82,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2015,30.38,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,32.29,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2016,30.8,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,32.77,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2017,28.83,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,30.38,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2018,30.54,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,31.74,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2019,32.46,,,R1:2384,Repository: Eurostat special tabulation
CHE,Switzerland,BA:2253,CHE - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,33.53,,,R1:2384,Repository: Eurostat special tabulation
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,23.79,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,23.56,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,24,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,24.98,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,26.94,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,27.41,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,27.39,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,26.45,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,27.26,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BA:460,CHL - LFS - Encuesta Nacional de Empleo,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,29.88,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2000,35.52,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,32.59,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2003,42.6,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,42.66,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2006,28.61,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,40.18,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2009,28.29,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,BX:138,CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,33.32,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CHL,Chile,AA:987,CHL - PC - Censo de población y vivienda,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,32.72,,,S3:15,Data reference period: April
CIV,Côte d'Ivoire,BA:7345,CIV - LFS - Enquête nationale sur la situacion de l'emploi,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,16.65,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CIV,Côte d'Ivoire,BA:14098,CIV - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2017,22.16,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CIV,Côte d'Ivoire,BA:14098,CIV - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,56.89,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
CMR,Cameroon,BX:7419,CMR - HS - Enquête camerounaise auprès des ménages,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,49.26,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
COD,"Congo, Democratic Republic of the",BA:3051,"COD - LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages",SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2005,5.73,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
COD,"Congo, Democratic Republic of the",BA:3051,"COD - LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages",SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,8.02,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
COD,"Congo, Democratic Republic of the",BA:3051,"COD - LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages",SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,20.18,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
