Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Kyrgyz Republic,KGZ,..,3.9,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Lesotho,LSO,..,..,..,0.2,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Liberia,LBR,..,..,0,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Malawi,MWI,..,..,..,..,..,0.1,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Maldives,MDV,..,..,..,..,..,..,0.2,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mali,MLI,..,..,0.2,..,..,..,..,0.5,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Mozambique,MOZ,..,..,..,..,0.2,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Myanmar,MMR,..,..,..,..,..,0.4,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Namibia,NAM,..,..,0.1,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Nepal,NPL,0.4,..,..,..,..,0.4,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Niger,NER,..,0.5,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Nigeria,NGA,..,..,0.1,..,..,..,..,0,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Pakistan,PAK,..,..,17.5,..,..,..,..,3.2,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,1.4,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Peru,PER,0.3,0.2,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Philippines,PHL,..,..,..,..,..,..,0,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Senegal,SEN,0.4,..,0.7,0.2,0.5,0.3,0.4,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sierra Leone,SLE,..,..,0.3,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,South Africa,ZAF,..,..,..,..,..,0.2,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Tajikistan,TJK,..,8.9,..,..,..,..,14,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Tanzania,TZA,..,..,..,..,..,0,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Timor-Leste,TLS,..,..,..,..,..,0.2,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Togo,TGO,..,..,..,0.1,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Uganda,UGA,0.2,..,..,..,..,0.1,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..
